project_id,file,line,name,value_expr,value_num,category,#,confidence,basis
evt-l103-iap,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.c,27,isp_cmd_t,((isp_cmd  *)IAP_Deal_Buf),,misc,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.c(L27)
evt-l103-iap,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h,19,USBD_DATA_SIZE,64,64,size,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h(L19)
evt-l103-iap,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h,20,FLASH_Base,0x08005000,134238208,address,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h(L20)
evt-l103-iap,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h,22,Uart_Sync_Head1,0xaa,170,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h(L22)
evt-l103-iap,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h,23,Uart_Sync_Head2,0x55,85,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h(L23)
evt-l103-iap,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h,25,CMD_IAP_PROM,0x80,128,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h(L25)
evt-l103-iap,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h,26,CMD_IAP_ERASE,0x81,129,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h(L26)
evt-l103-iap,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h,27,CMD_IAP_VERIFY,0x82,130,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h(L27)
evt-l103-iap,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h,28,CMD_IAP_END,0x83,131,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h(L28)
evt-l103-iap,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h,29,CMD_JUMP_IAP,0x84,132,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h(L29)
evt-l103-iap,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h,31,ERR_SUCCESS,0x00,0,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h(L31)
evt-l103-iap,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h,32,ERR_ERROR,0x01,1,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h(L32)
evt-l103-iap,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h,33,ERR_End,0x02,2,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h(L33)
evt-l103-iap,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h,35,CalAddr,(0x08010000-4),134283260,address,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h(L35)
evt-l103-iap,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h,36,CheckNum,(0x5aa55aa5),1520786085,address,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h(L36)
evt-l103-iap,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/main.c,27,UPGRADE_MODE_COMMAND,0,0,misc,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/main.c(L27)
evt-l103-iap,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/main.c,28,UPGRADE_MODE_IO,1,1,misc,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/main.c(L28)
evt-l103-iap,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/main.c,30,UPGRADE_MODE,UPGRADE_MODE_COMMAND,,misc,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/main.c(L30)
evt-l103-app,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.c,28,isp_cmd_t,((isp_cmd  *)IAP_Deal_Buf),,misc,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.c(L28)
evt-l103-app,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h,19,USBD_DATA_SIZE,64,64,size,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h(L19)
evt-l103-app,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h,20,FLASH_Base,0x08005000,134238208,address,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h(L20)
evt-l103-app,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h,22,Uart_Sync_Head1,0xaa,170,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h(L22)
evt-l103-app,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h,23,Uart_Sync_Head2,0x55,85,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h(L23)
evt-l103-app,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h,25,CMD_IAP_PROM,0x80,128,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h(L25)
evt-l103-app,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h,26,CMD_IAP_ERASE,0x81,129,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h(L26)
evt-l103-app,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h,27,CMD_IAP_VERIFY,0x82,130,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h(L27)
evt-l103-app,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h,28,CMD_IAP_END,0x83,131,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h(L28)
evt-l103-app,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h,29,CMD_JUMP_IAP,0x84,132,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h(L29)
evt-l103-app,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h,31,ERR_SUCCESS,0x00,0,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h(L31)
evt-l103-app,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h,32,ERR_ERROR,0x01,1,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h(L32)
evt-l103-app,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h,33,ERR_End,0x02,2,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h(L33)
evt-l103-app,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h,35,CalAddr,(0x08010000-4),134283260,address,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h(L35)
evt-l103-app,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h,36,CheckNum,(0x5aa55aa5),1520786085,address,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h(L36)
evt-m030-iap,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.c,27,isp_cmd_t,((isp_cmd  *)EP2_Rx_Buffer),,misc,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.c(L27)
evt-m030-iap,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h,19,USBD_DATA_SIZE,64,64,size,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h(L19)
evt-m030-iap,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h,20,FLASH_Base,0x08005000,134238208,address,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h(L20)
evt-m030-iap,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h,22,Uart_Sync_Head1,0xaa,170,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h(L22)
evt-m030-iap,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h,23,Uart_Sync_Head2,0x55,85,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h(L23)
evt-m030-iap,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h,25,CMD_IAP_PROM,0x80,128,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h(L25)
evt-m030-iap,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h,26,CMD_IAP_ERASE,0x81,129,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h(L26)
evt-m030-iap,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h,27,CMD_IAP_VERIFY,0x82,130,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h(L27)
evt-m030-iap,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h,28,CMD_IAP_END,0x83,131,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h(L28)
evt-m030-iap,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h,29,CMD_JUMP_IAP,0x84,132,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h(L29)
evt-m030-iap,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h,31,ERR_SUCCESS,0x00,0,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h(L31)
evt-m030-iap,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h,32,ERR_ERROR,0x01,1,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h(L32)
evt-m030-iap,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h,33,ERR_End,0x02,2,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h(L33)
evt-m030-iap,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h,35,CalAddr,(0x08010000-4),134283260,address,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h(L35)
evt-m030-iap,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h,36,CheckNum,(0x5aa55aa5),1520786085,address,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/iap.h(L36)
evt-m030-iap,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/main.c,26,UPGRADE_MODE_COMMAND,0,0,misc,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/main.c(L26)
evt-m030-iap,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/main.c,27,UPGRADE_MODE_IO,1,1,misc,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/main.c(L27)
evt-m030-iap,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/main.c,29,UPGRADE_MODE,UPGRADE_MODE_COMMAND,,misc,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_IAP/User/main.c(L29)
evt-m030-app,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.c,18,USBD_DATA_SIZE,64,64,size,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.c(L18)
evt-m030-app,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.c,29,isp_cmd_t,((isp_cmd  *)EP2_Rx_Buffer),,misc,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.c(L29)
evt-m030-app,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h,19,USBD_DATA_SIZE,64,64,size,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h(L19)
evt-m030-app,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h,20,FLASH_Base,0x08005000,134238208,address,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h(L20)
evt-m030-app,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h,22,Uart_Sync_Head1,0xaa,170,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h(L22)
evt-m030-app,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h,23,Uart_Sync_Head2,0x55,85,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h(L23)
evt-m030-app,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h,25,CMD_IAP_PROM,0x80,128,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h(L25)
evt-m030-app,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h,26,CMD_IAP_ERASE,0x81,129,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h(L26)
evt-m030-app,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h,27,CMD_IAP_VERIFY,0x82,130,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h(L27)
evt-m030-app,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h,28,CMD_IAP_END,0x83,131,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h(L28)
evt-m030-app,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h,29,CMD_JUMP_IAP,0x84,132,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h(L29)
evt-m030-app,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h,31,ERR_SUCCESS,0x00,0,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h(L31)
evt-m030-app,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h,32,ERR_ERROR,0x01,1,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h(L32)
evt-m030-app,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h,33,ERR_End,0x02,2,protocol,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h(L33)
evt-m030-app,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h,35,CalAddr,(0x08010000-4),134283260,address,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h(L35)
evt-m030-app,CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h,36,CheckNum,(0x5aa55aa5),1520786085,address,#,single-source,evt:CH32M030/EVT/EXAM/IAP/UART_USB_IAP/CH32M030_APP/User/iap.h(L36)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/hardware.c,30,UPGRADE_MODE_COMMAND,0,0,misc,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/hardware.c(L30)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/hardware.c,31,UPGRADE_MODE_IO,1,1,misc,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/hardware.c(L31)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/hardware.c,33,UPGRADE_MODE,UPGRADE_MODE_COMMAND,,misc,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/hardware.c(L33)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.c,28,isp_cmd_t,((isp_cmd  *)IAP_Deal_Buf),,misc,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.c(L28)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.c,29,Size_256B,0x100,256,size,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.c(L29)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.c,30,Size_4KB,0x1000,4096,size,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.c(L30)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.c,31,Size_8KB,0x2000,8192,size,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.c(L31)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h,19,PRINT,0,0,misc,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h(L19)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h,21,USBD_DATA_SIZE,64,64,size,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h(L21)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h,22,FLASH_Base,0x08006000,134242304,address,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h(L22)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h,24,Uart_Sync_Head1,0xaa,170,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h(L24)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h,25,Uart_Sync_Head2,0x55,85,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h(L25)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h,27,CMD_IAP_PROM,0x80,128,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h(L27)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h,28,CMD_IAP_ERASE,0x81,129,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h(L28)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h,29,CMD_IAP_VERIFY,0x82,130,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h(L29)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h,30,CMD_IAP_END,0x83,131,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h(L30)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h,31,CMD_JUMP_IAP,0x84,132,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h(L31)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h,33,ERR_SUCCESS,0x00,0,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h(L33)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h,34,ERR_ERROR,0x01,1,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h(L34)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h,35,ERR_End,0x02,2,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h(L35)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h,37,CalAddr,(0x08078000-4),134709244,address,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h(L37)
evt-h417-v3f-iap,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h,38,CheckNum,(0x5aa55aa5),1520786085,address,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h(L38)
evt-h417-v3f-app,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/hardware.c,30,Size_256B,0x100,256,size,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/hardware.c(L30)
evt-h417-v3f-app,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/hardware.c,31,Size_4KB,0x1000,4096,size,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/hardware.c(L31)
evt-h417-v3f-app,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/hardware.c,32,Size_8KB,0x2000,8192,size,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/hardware.c(L32)
evt-h417-v3f-app,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.c,28,isp_cmd_t,((isp_cmd  *)IAP_Deal_Buf),,misc,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.c(L28)
evt-h417-v3f-app,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.c,29,Size_256B,0x100,256,size,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.c(L29)
evt-h417-v3f-app,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.c,30,Size_4KB,0x1000,4096,size,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.c(L30)
evt-h417-v3f-app,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.c,31,Size_8KB,0x2000,8192,size,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.c(L31)
evt-h417-v3f-app,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.h,19,PRINT,0,0,misc,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.h(L19)
evt-h417-v3f-app,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.h,21,USBD_DATA_SIZE,64,64,size,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.h(L21)
evt-h417-v3f-app,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.h,22,FLASH_Base,0x08006000,134242304,address,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.h(L22)
evt-h417-v3f-app,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.h,24,Uart_Sync_Head1,0xaa,170,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.h(L24)
evt-h417-v3f-app,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.h,25,Uart_Sync_Head2,0x55,85,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.h(L25)
evt-h417-v3f-app,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.h,27,CMD_IAP_PROM,0x80,128,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.h(L27)
evt-h417-v3f-app,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.h,28,CMD_IAP_ERASE,0x81,129,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.h(L28)
evt-h417-v3f-app,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.h,29,CMD_IAP_VERIFY,0x82,130,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.h(L29)
