project_id,repo,path,bytes,lines,sha256,role,#,confidence,basis
evt-x035-iap,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/ch32x035_it.c,1343,47,4b501a6a3959f66f1e4369a58ae91c8d0c8eab0879c07b213843792ada39d17d,support,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/ch32x035_it.c
evt-x035-iap,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/ch32x035_it.h,740,21,2654442a24fcc239c3c68bba0c988cd8f7be79f90c261eccf5b065fdfb97787c,support,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/ch32x035_it.h
evt-x035-iap,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/ch32x035_usb.h,23930,536,ef515ab40cefb2f60d365ca61eff894baafd0b93fda618764c630f4e91f4ed8c,usb,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/ch32x035_usb.h
evt-x035-iap,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/ch32x035_usbfs_device.c,28816,701,c3521cde2ba05c285bbf7466654e79176a3eb208239103e4d86e66e0fc6e640a,usb,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/ch32x035_usbfs_device.c
evt-x035-iap,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/ch32x035_usbfs_device.h,3831,97,b3b64a75af9a6b199b0b87b3704a5ff06aaea39c56f893b08253ecb5667bea2b,usb,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/ch32x035_usbfs_device.h
evt-x035-iap,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.c,12734,462,df7185be9c41f211feedf513b4f09a2e9c767fb180647290c20e31f17b974149,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.c
evt-x035-iap,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h,1866,83,3d5e35f3d359c61a883de2cc17e13102c8fb1d3c5b6b90663974838f27dc07d8,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h
evt-x035-iap,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/main.c,3004,103,61e38cff12d043b4348342834f258775de7878ede3168f7336ae225a9ee18cb6,entry,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/main.c
evt-x035-iap,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/system_ch32x035.c,7227,241,49d86c73bf095ff9b4204241104d356ddfff9f6bdd3a639b1185b701fd98e1b3,startup,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/system_ch32x035.c
evt-x035-iap,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/system_ch32x035.h,1028,33,3e5a743b7f9b242955b6f75390b40951312db1cbd2ba0f14539dc1d54e905377,startup,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/system_ch32x035.h
evt-x035-app,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/Ld/Link.ld,3509,167,e3b30e4ee9894c2602e90c54e50234a8741730a4d52aeaa78035e8657c8d65fe,linker,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/Ld/Link.ld
evt-x035-app,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/ch32x035_conf.h,1195,40,96fd6c4823707655fffe5311656276ca8e7adb0a4840a539ad9da14e79fedab4,support,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/ch32x035_conf.h
evt-x035-app,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/ch32x035_it.c,1343,47,4b501a6a3959f66f1e4369a58ae91c8d0c8eab0879c07b213843792ada39d17d,support,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/ch32x035_it.c
evt-x035-app,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/ch32x035_it.h,740,21,2654442a24fcc239c3c68bba0c988cd8f7be79f90c261eccf5b065fdfb97787c,support,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/ch32x035_it.h
evt-x035-app,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/ch32x035_usb.h,23930,536,ef515ab40cefb2f60d365ca61eff894baafd0b93fda618764c630f4e91f4ed8c,usb,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/ch32x035_usb.h
evt-x035-app,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/ch32x035_usbfs_device.c,28816,701,c3521cde2ba05c285bbf7466654e79176a3eb208239103e4d86e66e0fc6e640a,usb,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/ch32x035_usbfs_device.c
evt-x035-app,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/ch32x035_usbfs_device.h,3831,97,b3b64a75af9a6b199b0b87b3704a5ff06aaea39c56f893b08253ecb5667bea2b,usb,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/ch32x035_usbfs_device.h
evt-x035-app,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.c,7617,258,0cbd11689e24409dcb1d55218f1884716b2a82486fd779c3cdd658aa773f30af,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.c
evt-x035-app,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h,1790,80,86720a7041a1ef78f8c88812867f0f89b0e93c771d5527135ee3a0f11137099e,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h
evt-x035-app,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/main.c,3889,139,1c7748899cfc239485136360e4c96119d61a6b6714c81f2883c4954dbd5dc0a3,entry,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/main.c
evt-x035-app,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/system_ch32x035.c,7293,242,9d0ba46e52b1b47647a2c33de0651c43f613248ce76bb9a021a2790beda1474a,startup,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/system_ch32x035.c
evt-x035-app,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/system_ch32x035.h,1028,33,3e5a743b7f9b242955b6f75390b40951312db1cbd2ba0f14539dc1d54e905377,startup,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/system_ch32x035.h
evt-x315-iap,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/Ld/Link.ld,3595,162,061f3afcc71cbc11e1eaac893bcc0af0cc3e1023b2b37aa441707b2693359c84,linker,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/Ld/Link.ld
evt-x315-iap,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/USB/ch32x3x5_usbhs_device.c,24811,600,66da04f253706f3821fb4a6d0d87cd4e9fd1f825b08a7f93cc8653c3646ea7dd,usb,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/USB/ch32x3x5_usbhs_device.c
evt-x315-iap,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/USB/ch32x3x5_usbhs_device.h,7348,231,d3e31e2985b4a6d4805488ba904abcf7e12f86c5d9e76ff0f7d1ceeeb3b4de26,usb,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/USB/ch32x3x5_usbhs_device.h
evt-x315-iap,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/USB/usb_desc.c,8625,224,6a15c095f479e17009cdb5fda4b3a3a5de4af7fbea65226ea49a93b50f163b8a,usb,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/USB/usb_desc.c
evt-x315-iap,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/USB/usb_desc.h,2651,72,4a3d550b3f952979f4bca08d61ee98b009f2d58d70b320226adc7fcf06edc93b,usb,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/USB/usb_desc.h
evt-x315-iap,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/USB/usb_inf.c,2360,80,1aef78e870ad70c9a37060a205d690d207ccdc0244894c9f83ba7276fcc57a32,usb,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/USB/usb_inf.c
evt-x315-iap,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/USB/usb_inf.h,1567,41,8dbd9fc78eae6c967f7df0dfc87c9cd3c45344e82d11b6c20ce73e7af60f9c89,usb,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/USB/usb_inf.h
evt-x315-iap,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/ch32x3x5_conf.h,1297,43,45dc43bd98461048028818c73b8b8c2993e741e4f1192ae30efa92dda0c5cada,support,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/ch32x3x5_conf.h
evt-x315-iap,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/ch32x3x5_it.c,1336,47,9e875962f50b4b76d7dc42b300e365af040a137bc2da6e89689b09c2df89c933,support,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/ch32x3x5_it.c
evt-x315-iap,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/ch32x3x5_it.h,757,21,c3d9a066e46c5da74acb63e57ce5857d48a5d3903b4e6656b2b696ac42ae4e69,support,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/ch32x3x5_it.h
evt-x315-iap,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/flash.c,985,32,c7c445965157b14bc27aebf9d3cfacc0d89806579f9d29dfd1831bef81744628,flash,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/flash.c
evt-x315-iap,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/flash.h,749,23,257792d83629e3c41ad1be06b9b40c7db1b1fc8b228c697c202fa0ae893f626b,flash,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/flash.h
evt-x315-iap,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.c,12906,453,4765f8fb248121d75e8f8317cb7d3de0c2613f9ad19b4e64f39fe1f5e9113271,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.c
evt-x315-iap,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h,1831,83,254805235cd789385e6e28aeecd91b59aeae5dcacbb461649765ee09e9ef002f,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h
evt-x315-iap,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/main.c,3099,111,3c9ec802f6610098a604350d56cdb90f0cd6d462033a2f2ed64255c4bc71d57d,entry,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/main.c
evt-x315-iap,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/system_ch32x3x5.c,30281,909,8f22413e41f4b24763ad69b3edf207475cbe9ac6881eea62f5d017867924e674,startup,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/system_ch32x3x5.c
evt-x315-iap,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/system_ch32x3x5.h,1222,35,b2af99c18c1fb6993b42864f61e6ba6e1dd3f81ddc672cfaf82dab6283f70123,startup,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/system_ch32x3x5.h
evt-x315-app,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/Ld/Link.ld,3595,162,5945214ee798b40262ef80b030034beb78a6d6376c26e1e89fec412c4a4469d9,linker,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/Ld/Link.ld
evt-x315-app,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/USB/ch32x3x5_usbhs_device.c,24793,599,6670403809203bb822377962a600899914cf68013f0ac16bedf73902f477840f,usb,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/USB/ch32x3x5_usbhs_device.c
evt-x315-app,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/USB/ch32x3x5_usbhs_device.h,7348,231,d3e31e2985b4a6d4805488ba904abcf7e12f86c5d9e76ff0f7d1ceeeb3b4de26,usb,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/USB/ch32x3x5_usbhs_device.h
evt-x315-app,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/USB/usb_desc.c,8630,225,890c7a57e91b0bb92aa1cd6815e15f7922ae0b694336e3139d576859cd92632d,usb,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/USB/usb_desc.c
evt-x315-app,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/USB/usb_desc.h,2651,72,ab9b14f4f8dba4ab05f7793b71122e0c6e52d669bdac1c68d1c8c6914f1103d9,usb,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/USB/usb_desc.h
evt-x315-app,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/USB/usb_inf.c,2394,81,87e6795b60edb5971fe16ef201113dd52cd42824f4021b305a989003f73913d9,usb,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/USB/usb_inf.c
evt-x315-app,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/USB/usb_inf.h,1570,41,77285d9ce10f163a9963bfb8d1dcf2447674f1e7f23447282a3e04e3be32e3f0,usb,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/USB/usb_inf.h
evt-x315-app,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/ch32x3x5_conf.h,1297,43,45dc43bd98461048028818c73b8b8c2993e741e4f1192ae30efa92dda0c5cada,support,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/ch32x3x5_conf.h
evt-x315-app,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/ch32x3x5_it.c,1336,47,9e875962f50b4b76d7dc42b300e365af040a137bc2da6e89689b09c2df89c933,support,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/ch32x3x5_it.c
evt-x315-app,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/ch32x3x5_it.h,757,21,c3d9a066e46c5da74acb63e57ce5857d48a5d3903b4e6656b2b696ac42ae4e69,support,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/ch32x3x5_it.h
evt-x315-app,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/flash.c,987,32,cc478da3ec39ac6e8c50de68b276d99241bba053c38614f9fa182b7df3472106,flash,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/flash.c
evt-x315-app,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/flash.h,749,23,257792d83629e3c41ad1be06b9b40c7db1b1fc8b228c697c202fa0ae893f626b,flash,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/flash.h
evt-x315-app,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.c,8949,308,e328a92531a901800a04044a822e75ab600d138681a79c8b432820ba5ddc7ae3,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.c
evt-x315-app,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h,1831,83,254805235cd789385e6e28aeecd91b59aeae5dcacbb461649765ee09e9ef002f,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h
evt-x315-app,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/main.c,3256,117,dba1b04fcabb243d64cd1978615cf2f5810e2c9bcaad6480a31799abe6ab2010,entry,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/main.c
evt-x315-app,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/system_ch32x3x5.c,30281,909,8f22413e41f4b24763ad69b3edf207475cbe9ac6881eea62f5d017867924e674,startup,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/system_ch32x3x5.c
evt-x315-app,CH32X315,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/system_ch32x3x5.h,1222,35,b2af99c18c1fb6993b42864f61e6ba6e1dd3f81ddc672cfaf82dab6283f70123,startup,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/system_ch32x3x5.h
evt-l103-iap,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/USB/ch32l103_usbfs_device.c,24663,568,14ddd9c51da2ffca6cd7834b8e183d3e028759af98cdae873a1579e3060b8a25,usb,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/USB/ch32l103_usbfs_device.c
evt-l103-iap,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/USB/ch32l103_usbfs_device.h,3413,83,160cc34a6aada9a54766a7dfaf1ba327e9e5287347583d907e11af8ed8e3cd67,usb,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/USB/ch32l103_usbfs_device.h
evt-l103-iap,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/USB/usb_desc.c,8606,223,8ab27602af53e02642c2c25af4afcda29378840e6797af950fabc487ad047026,usb,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/USB/usb_desc.c
evt-l103-iap,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/USB/usb_desc.h,2698,74,b5374f8512841cef1ee89a682cf19935486fdc03bc221fae55e6d913c33abaad,usb,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/USB/usb_desc.h
evt-l103-iap,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/USB/usb_inf.c,3254,110,1790ed8c1d4fb9ccd69841ebba7d8a2deb5ff86a41a30482ae5c7397712e901c,usb,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/USB/usb_inf.c
evt-l103-iap,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/USB/usb_inf.h,1585,41,1899cdd003861f7476d83c1b21a6ba9bd809cceb0f9a76304e7f324655b9e1ab,usb,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/USB/usb_inf.h
evt-l103-iap,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/ch32l103_conf.h,1348,40,0279b8185a7a5c8734ad1772d54db1bafa3f8b9f2107f43ff50e222f955d790d,support,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/ch32l103_conf.h
evt-l103-iap,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/ch32l103_it.c,1361,48,bcb568995d66d4ab8fe8dbb881bcbb529b7daea1682a1e4cd1619c2753182a76,support,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/ch32l103_it.c
evt-l103-iap,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/ch32l103_it.h,741,18,97bde0c82f5b8850e68a76b14ce2222b9af2ec44744a30d001e74049b6c415e2,support,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/ch32l103_it.h
evt-l103-iap,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.c,12253,445,0f5fa4efa0a782b8e28eccb830bc6a4c2028d1fe951392f54d0485d3eb0b09d3,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.c
evt-l103-iap,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h,2023,89,06dd795e9ac05fc37538acb37f6393de2f6fbcf4e9920c5efcd3e218b8a39763,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/iap.h
evt-l103-iap,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/main.c,2944,105,964ca84aefc6d12bdea6eaf7b34039befd6762e70d77f05184f0c21c8a2b1d5e,entry,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/main.c
evt-l103-iap,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/system_ch32l103.c,22816,755,049a7db6afcb19b707ed2dc1f093803837e6543ba594c94c0d00ea24c2339752,startup,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/system_ch32l103.c
evt-l103-iap,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/system_ch32l103.h,1009,30,8bde732da5d432aa94bae3561c44ec5d303e0531bdec2face9a97f13fe03a419,startup,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_IAP/User/system_ch32l103.h
evt-l103-app,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/Ld/Link.ld,3513,168,f36989c5aabfcb81bf617cf30d16d5651c399576c1bd90b84f991fc3fcc512bb,linker,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/Ld/Link.ld
evt-l103-app,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/USB/ch32l103_usbfs_device.c,21352,564,813bc03331c4c08d4f29e5042cb63044bf3447ec8e4874329324974f0e2bcd9c,usb,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/USB/ch32l103_usbfs_device.c
evt-l103-app,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/USB/ch32l103_usbfs_device.h,3413,83,c92e6bfab3c3579e7c1e1aaf08829f580bcef5b27c6ff53095b581878fbfdd87,usb,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/USB/ch32l103_usbfs_device.h
evt-l103-app,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/USB/usb_desc.c,8611,223,34bf5b1702e0909e6d74f7f598abe60335ae189e0cf5842126c8889b4bd14492,usb,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/USB/usb_desc.c
evt-l103-app,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/USB/usb_desc.h,2698,74,b08a13d20840eb3e0e334b6bbf5007243306f41dad62db56122c43b1dd6b6509,usb,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/USB/usb_desc.h
evt-l103-app,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/USB/usb_inf.c,3248,109,3444303a164f9cd9aa0f24fcd8761988e75ecb76fe603d6fc92f35d4ec381841,usb,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/USB/usb_inf.c
evt-l103-app,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/USB/usb_inf.h,1585,41,a4a74c3bdfeecde0238517bfd1f3d0c39e9b80074792bebe5c32f3bc95eeb836,usb,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/USB/usb_inf.h
evt-l103-app,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/ch32l103_conf.h,1321,39,d3fa80982a5cc044d5d9459d26299c2f591a5239eb33511905cf8e863bc7ea59,support,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/ch32l103_conf.h
evt-l103-app,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/ch32l103_it.c,1361,48,bcb568995d66d4ab8fe8dbb881bcbb529b7daea1682a1e4cd1619c2753182a76,support,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/ch32l103_it.c
evt-l103-app,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/ch32l103_it.h,741,18,97bde0c82f5b8850e68a76b14ce2222b9af2ec44744a30d001e74049b6c415e2,support,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/ch32l103_it.h
evt-l103-app,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.c,7077,231,b993e0fa77c24b96874e3d642f691521f98d455602b70366823d1300da86700d,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.c
evt-l103-app,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h,1918,85,5fb60b6e13d851e5e9da3c68635de053a65b1b185e30e2c68123a2214c9951ab,protocol,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/iap.h
evt-l103-app,CH32L103,CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/main.c,3841,136,44b572ac5c1d1604e7f78042eb0a2949382e9434d53c7a02fbe4257186c8dcc4,entry,#,single-source,evt:CH32L103/EVT/EXAM/IAP/USB_UART/CH32L103_APP/User/main.c
